CustomerID,Age,Gender,Segment,NPS,ChurnLabel,TotalPurchaseValue,SubscriptionPlan,TotalLatePayments,PageViews,TimeSpentOnWebsite,NumberOfLogins,FrequencyOfInteractions,Rating
9992,59,Male,Segment C,9,0,3733.2800000000007,Student,9,99,79,20,Daily,2
9993,38,Female,Segment B,9,0,1897.8899999999999,Silver,4,96,93,4,Weekly,2
9994,22,Female,Segment C,1,1,35041.78,Bronze,32,3,23,10,Weekly,4
9995,66,Female,Segment C,4,0,23117.9,Family,8,15,94,19,Monthly,2
9996,22,Female,Segment C,2,1,14574.37,Student,71,65,5,26,Daily,5
9997,31,Female,Segment A,2,0,10049.31,Unlimited,8,100,42,1,Weekly,2
9998,51,Male,Segment B,1,0,13522.93,Eco,8,48,12,16,Daily,3
9999,32,Female,Segment B,2,0,18773.21,Pro,10,26,66,4,Daily,3
10000,54,Female,Segment A,0,0,17736.71,Gold,4,93,89,25,Monthly,4
10001,64,Female,Segment A,0,1,23739.73,Elite,105,12,12,9,Monthly,1
10002,66,Male,Segment B,3,1,7112.47,Essential,74,56,15,3,Daily,2
10003,65,Male,Segment A,3,0,11190.67,Gold,8,31,96,9,Monthly,1
10004,22,Male,Segment A,0,0,10493.18,Elite,10,54,78,1,Weekly,5
10005,22,Male,Segment C,4,0,2566.79,Student,10,48,90,2,Daily,3
10006,34,Male,Segment A,0,0,1339.4499999999998,Select,5,49,93,23,Daily,5
10007,58,Female,Segment A,9,0,3522.3399999999997,Pro,4,45,78,17,Monthly,3
10008,29,Male,Segment B,3,1,41163.43,Trial,61,46,24,1,Weekly,5
10009,30,Male,Segment B,6,0,30721.11,Basic,5,29,38,5,Monthly,3
10010,65,Female,Segment C,2,1,24507.26,Prime,50,78,35,15,Weekly,4
10011,42,Male,Segment A,3,0,14688.65,Essential,6,3,63,6,Daily,4
10012,50,Male,Segment C,0,1,16511.010000000002,Plus,70,39,4,9,Weekly,2
10013,64,Female,Segment B,9,0,249.3,Elite,7,72,23,18,Daily,1
10014,28,Male,Segment A,8,0,15800.87,Express,10,76,103,22,Monthly,1
10015,52,Male,Segment B,9,0,16713.38,Family,3,39,83,7,Monthly,2
10016,54,Male,Segment C,0,1,13709.91,Student,89,22,27,4,Daily,2
10017,32,Male,Segment A,0,0,10313.24,Select,8,35,100,11,Weekly,5
10018,23,Female,Segment C,3,1,8236.619999999999,Select,81,79,32,13,Daily,2
10019,31,Male,Segment B,2,1,20703.64,Essential,76,50,24,7,Monthly,5
10020,21,Male,Segment A,2,1,9359.1,Plus,63,95,19,4,Daily,4
10021,54,Female,Segment A,2,0,2853.0,Prime,8,80,32,4,Weekly,2
10022,48,Male,Segment B,1,1,1302.12,Plus,72,35,3,20,Daily,4
10023,39,Female,Segment B,3,0,9393.24,Elite,10,28,32,18,Daily,5
10024,20,Female,Segment A,1,0,29283.22,VIP,4,41,7,18,Daily,4
10025,20,Male,Segment B,3,1,15382.1,Elite,105,42,8,17,Daily,5
10026,50,Male,Segment A,2,1,16452.13,Deluxe,61,98,10,21,Weekly,1
10027,27,Male,Segment C,1,0,10300.84,Silver,10,34,85,26,Daily,1
10028,25,Female,Segment A,3,1,418.14,Basic,56,55,8,1,Daily,2
10029,69,Male,Segment A,8,0,10261.27,Plus,11,27,88,3,Monthly,2
10030,64,Female,Segment C,7,0,10513.41,Family,3,15,15,27,Daily,2
10031,36,Male,Segment C,2,0,34502.56,Trial,8,71,13,8,Daily,4
10032,37,Male,Segment C,1,1,16493.38,Gold,74,33,3,22,Weekly,4
10033,18,Female,Segment C,4,0,4360.6,Deluxe,7,78,8,12,Daily,5
10034,20,Male,Segment B,6,0,1030.84,VIP,8,6,80,25,Monthly,4
10035,27,Female,Segment C,7,0,9890.4,Family,6,37,101,13,Monthly,1
10036,62,Female,Segment B,0,1,3694.5,Prime,58,50,31,17,Monthly,5
10037,35,Female,Segment B,3,1,19664.07,VIP,57,63,30,18,Daily,2
10038,25,Female,Segment A,1,1,21958.72,Trial,77,2,25,12,Weekly,4
10039,29,Male,Segment C,6,0,3625.36,Plus,12,27,97,11,Daily,5
10040,70,Female,Segment C,5,0,5920.59,Eco,6,98,4,14,Weekly,4
10041,19,Female,Segment A,1,0,8863.009999999998,Elite,11,34,2,12,Daily,5
10042,53,Male,Segment C,0,0,24392.67,Bronze,8,28,24,13,Daily,5
10043,40,Female,Segment C,1,1,13180.67,Select,48,70,26,14,Daily,1
10044,59,Female,Segment A,0,1,17116.43,Eco,69,17,13,1,Daily,1
10045,19,Male,Segment B,4,0,21427.26,Trial,11,80,63,19,Weekly,5
10046,49,Female,Segment A,1,1,17655.03,Prime,78,7,22,20,Weekly,2
10047,68,Male,Segment C,8,0,19936.8,Silver,1,25,89,18,Daily,2
10048,52,Male,Segment A,3,1,9761.470000000001,Trial,70,8,4,7,Daily,3
10049,19,Female,Segment A,5,0,2449.92,Basic,4,80,29,29,Weekly,3
10050,60,Female,Segment A,9,0,19369.02,Express,7,40,97,3,Daily,4
10051,38,Male,Segment A,2,1,22019.12,Student,64,9,8,6,Weekly,1
10052,27,Male,Segment B,1,1,31491.64,Family,80,83,9,14,Daily,1
10053,42,Female,Segment A,4,0,318.36,Flex,2,75,22,17,Daily,5
10054,66,Male,Segment A,0,1,3426.9800000000005,Student,48,59,31,2,Monthly,4
10055,23,Female,Segment A,4,0,800.28,Plus,8,13,1,21,Monthly,4
10056,40,Female,Segment C,0,1,16422.83,Smart,90,94,8,6,Daily,5
10057,67,Male,Segment C,1,0,31841.96,Student,10,60,62,18,Monthly,5
10058,64,Male,Segment B,6,0,5491.129999999999,Basic,7,80,58,10,Daily,1
10059,38,Female,Segment A,9,0,771.62,Basic,11,95,51,14,Weekly,2
10060,44,Male,Segment C,1,1,1156.25,Family,77,20,31,24,Daily,2
10061,43,Male,Segment C,7,0,17655.41,Plus,13,86,9,23,Monthly,2
10062,65,Male,Segment C,7,0,5535.2,Express,3,19,15,29,Daily,4
10063,56,Female,Segment C,1,1,25042.29,Elite,52,50,17,23,Monthly,5
10064,32,Female,Segment A,3,0,18208.34,Trial,9,76,70,9,Weekly,2
10065,56,Male,Segment C,1,0,27271.71,Essential,5,21,76,19,Monthly,1
10066,24,Male,Segment B,1,1,17532.0,Basic,58,61,14,11,Weekly,1
10067,50,Male,Segment A,0,1,29288.3,Flex,87,19,35,11,Monthly,5
10068,21,Female,Segment C,3,1,8225.81,Trial,50,82,11,14,Monthly,1
10069,23,Male,Segment B,0,1,24615.24,Student,71,44,9,16,Monthly,5
10070,23,Female,Segment A,0,1,12824.73,Flex,71,43,2,28,Weekly,1
10071,40,Male,Segment A,5,0,11873.81,Express,8,66,12,9,Daily,3
10072,64,Female,Segment B,5,0,11586.33,Smart,8,48,95,1,Daily,5
10073,62,Female,Segment C,7,0,16379.36,Flex,9,87,14,21,Daily,4
10074,53,Female,Segment C,7,0,19342.89,Express,11,14,43,8,Weekly,1
10075,69,Male,Segment A,9,0,2290.5099999999998,Essential,9,24,88,9,Weekly,3
10076,52,Male,Segment C,0,1,5314.2,Prime,46,85,9,9,Monthly,5
10077,38,Male,Segment A,2,1,1977.42,VIP,84,43,26,1,Daily,1
10078,33,Female,Segment A,1,1,7263.7,Student,90,28,22,27,Weekly,3
10079,51,Female,Segment B,2,0,29652.04,Elite,4,17,71,7,Weekly,1
10080,47,Male,Segment B,9,0,11195.99,Smart,10,65,4,27,Monthly,2
10081,45,Female,Segment B,2,1,6193.74,Family,67,74,21,24,Monthly,3
10082,36,Female,Segment C,1,1,28725.21,Family,43,29,13,24,Weekly,4
10083,63,Male,Segment A,3,0,9862.73,Prime,9,32,17,20,Monthly,3
10084,19,Female,Segment C,1,1,31616.75,Smart,63,71,5,5,Weekly,1
10085,53,Female,Segment B,2,1,18244.23,Basic,94,99,23,9,Daily,3
10086,68,Female,Segment A,3,1,12473.560000000001,Select,65,36,16,3,Monthly,1
10087,33,Male,Segment C,1,1,14498.65,Gold,27,55,15,15,Weekly,3
10088,64,Female,Segment A,3,1,2578.11,Bronze,81,5,21,28,Daily,1
10089,35,Male,Segment B,0,1,23451.86,Gold,85,39,13,10,Daily,4
10090,19,Female,Segment C,8,0,23664.52,VIP,10,6,90,17,Monthly,3
10091,43,Male,Segment C,1,1,11889.79,Deluxe,75,81,33,21,Weekly,3
10092,57,Female,Segment A,1,1,27178.91,Elite,49,60,21,25,Daily,2
10093,37,Female,Segment B,6,0,43978.11,Student,8,18,10,2,Daily,5
10094,41,Female,Segment B,9,0,14779.15,Select,3,55,49,30,Weekly,1
10095,18,Female,Segment C,9,0,34574.7,Smart,7,4,75,10,Weekly,4
10096,22,Male,Segment A,0,1,20392.04,Select,73,97,29,22,Weekly,2
10097,62,Male,Segment C,1,1,6953.62,Unlimited,43,50,31,26,Daily,3
10098,19,Male,Segment C,3,0,23962.940000000002,Bronze,12,19,15,26,Daily,3
10099,38,Male,Segment C,2,0,9056.48,Basic,12,85,44,18,Daily,4
10100,29,Female,Segment A,0,1,13906.1,Eco,64,35,8,11,Weekly,1
10101,27,Male,Segment A,1,1,21114.15,Essential,77,26,23,18,Monthly,4
10102,27,Female,Segment A,5,0,31744.8,Student,8,14,84,18,Monthly,4
10103,62,Female,Segment B,0,1,4771.14,Flex,50,76,6,23,Monthly,5
10104,52,Female,Segment A,9,0,11271.97,Gold,3,18,13,3,Daily,3
10105,21,Female,Segment A,7,0,1447.54,Bronze,7,61,5,7,Daily,3
10106,52,Male,Segment B,6,0,26073.48,Trial,11,34,20,29,Daily,2
10107,59,Male,Segment B,3,1,19950.56,Pro,103,18,21,19,Monthly,1
10108,48,Female,Segment B,0,1,9102.54,Family,47,50,35,9,Weekly,4
10109,27,Female,Segment B,1,1,4971.52,VIP,79,82,17,14,Weekly,5
10110,59,Female,Segment A,2,1,6728.5599999999995,Plus,21,61,15,6,Monthly,4
10111,40,Male,Segment A,4,0,17681.44,Elite,8,61,15,15,Weekly,4
10112,28,Female,Segment A,6,0,21183.77,Smart,9,49,67,16,Weekly,2
10113,54,Female,Segment B,1,1,29120.85,Smart,77,41,23,25,Daily,4
10114,31,Male,Segment C,0,1,10247.98,Prime,48,35,26,18,Daily,1
10115,37,Male,Segment C,2,0,15396.13,Unlimited,14,1,82,13,Monthly,2
10116,66,Female,Segment A,1,1,27160.13,Pro,64,23,34,28,Monthly,4
10117,47,Female,Segment B,6,0,10338.689999999999,Trial,3,6,19,6,Monthly,5
10118,62,Female,Segment C,4,0,10823.960000000001,Pro,6,29,17,3,Daily,2
10119,43,Female,Segment A,9,0,2879.77,Bronze,14,30,7,26,Monthly,3
10120,42,Female,Segment A,3,0,10498.46,Family,10,51,77,1,Monthly,1
10121,28,Female,Segment C,2,0,23854.81,Essential,4,58,100,27,Weekly,2
10122,23,Female,Segment C,8,0,11430.560000000001,Basic,8,93,45,10,Daily,4
10123,44,Female,Segment A,8,0,27994.7,Eco,11,92,20,24,Daily,1
10124,37,Female,Segment C,3,1,5321.57,Select,96,32,34,14,Daily,2
10125,61,Female,Segment B,1,1,9692.48,Basic,55,17,7,12,Monthly,5
10126,34,Male,Segment B,1,1,26847.01,Gold,59,14,23,17,Monthly,5
10127,66,Male,Segment B,1,1,24292.96,Eco,94,47,18,22,Daily,4
10128,69,Male,Segment B,1,1,321.12,Unlimited,98,53,34,12,Monthly,1
10129,27,Male,Segment A,0,1,4961.84,Elite,76,88,2,2,Monthly,1
10130,68,Male,Segment B,0,1,6354.95,Elite,53,72,33,1,Monthly,3
10131,67,Male,Segment B,5,0,13459.38,Plus,10,21,94,25,Daily,3
10132,66,Female,Segment B,3,0,21094.18,Plus,33,64,15,3,Weekly,5
10133,18,Male,Segment B,0,1,16563.01,Trial,85,15,22,2,Daily,4
10134,22,Male,Segment C,0,1,33623.6,Flex,62,27,19,17,Monthly,4
10135,47,Male,Segment C,3,0,18185.34,Select,9,83,25,1,Weekly,1
10136,49,Female,Segment A,5,0,23821.57,Bronze,4,95,41,3,Weekly,4
10137,69,Female,Segment C,1,0,5946.099999999999,VIP,1,88,24,25,Weekly,5
10138,22,Male,Segment C,2,1,14187.78,Trial,48,79,35,10,Monthly,3
10139,66,Male,Segment A,1,1,5483.13,Smart,34,45,28,10,Weekly,1
10140,47,Male,Segment B,9,0,19596.06,Trial,9,90,48,19,Daily,4
10141,48,Male,Segment B,1,1,19079.39,VIP,94,73,17,26,Monthly,5
10142,69,Female,Segment B,3,1,19551.57,Silver,71,14,1,29,Monthly,3
10143,27,Female,Segment B,7,0,14568.76,VIP,4,84,66,3,Weekly,2
10144,31,Female,Segment C,3,0,13364.71,Gold,7,36,19,20,Weekly,3
10145,47,Female,Segment C,3,1,17625.16,Flex,63,68,15,5,Daily,3
10146,63,Male,Segment C,6,0,13248.63,Deluxe,0,48,98,14,Weekly,4
10147,45,Male,Segment C,2,1,4763.6900000000005,Deluxe,60,72,32,14,Daily,2
10148,51,Male,Segment C,1,1,34226.5,Silver,57,38,10,4,Monthly,3
10149,23,Female,Segment C,1,1,20921.510000000002,Prime,77,87,27,15,Daily,2
10150,53,Male,Segment B,0,1,10804.16,Basic,57,89,35,23,Weekly,4
10151,20,Male,Segment C,5,0,10052.44,Elite,12,85,46,25,Daily,2
10152,26,Male,Segment B,2,1,37117.17,Family,80,62,19,18,Daily,4
10153,25,Male,Segment B,4,0,6220.99,Unlimited,6,12,65,10,Daily,3
10154,62,Male,Segment C,1,1,11958.85,VIP,43,62,20,26,Monthly,5
10155,38,Female,Segment A,2,0,325.95,Smart,9,44,53,1,Daily,4
10156,56,Female,Segment A,1,1,13489.33,Silver,52,8,21,18,Weekly,5
10157,41,Male,Segment A,4,0,20600.68,Bronze,8,22,38,28,Weekly,5
10158,69,Female,Segment A,0,1,6224.37,Express,88,18,6,18,Daily,3
10159,57,Female,Segment A,0,1,12438.46,Basic,0,75,54,30,Weekly,3
10160,54,Female,Segment C,0,1,19859.04,Prime,66,7,28,14,Daily,5
10161,66,Female,Segment A,2,0,208.53000000000003,Deluxe,6,81,54,18,Weekly,4
10162,59,Female,Segment B,7,0,23178.320000000003,Bronze,7,93,59,16,Daily,3
10163,20,Female,Segment C,1,1,28132.05,Smart,65,7,29,2,Weekly,3
10164,45,Male,Segment A,0,1,14792.33,Smart,72,89,10,7,Daily,5
10165,56,Female,Segment C,0,1,9086.66,Trial,75,1,18,8,Weekly,5
10166,25,Male,Segment B,2,0,5589.42,Elite,7,38,100,24,Monthly,3
10167,22,Female,Segment B,6,0,7301.17,Eco,2,62,12,1,Daily,4
10168,38,Male,Segment C,6,0,27044.07,Select,10,90,79,21,Monthly,1
10169,66,Female,Segment C,8,0,23595.83,Bronze,3,20,16,13,Daily,5
10170,58,Female,Segment A,0,1,20172.17,Gold,70,99,16,27,Weekly,1
10171,37,Female,Segment A,9,0,5162.3,Student,6,90,15,8,Daily,5
10172,24,Male,Segment A,2,1,28218.780000000002,Basic,62,63,22,16,Weekly,3
10173,34,Male,Segment B,3,1,32931.21,Gold,27,85,32,8,Daily,5
10174,19,Female,Segment B,5,0,44874.95,Elite,14,99,60,21,Monthly,1
10175,66,Male,Segment B,9,0,49535.1,Eco,9,46,36,4,Monthly,3
10176,34,Male,Segment B,0,1,1351.33,Basic,66,54,17,1,Monthly,5
10177,25,Male,Segment C,1,1,16342.810000000001,Gold,72,57,13,19,Monthly,2
10178,23,Female,Segment A,3,1,28136.129999999997,Smart,112,28,3,10,Weekly,2
10179,59,Male,Segment B,1,1,28289.07,Gold,44,3,27,13,Daily,4
10180,37,Male,Segment A,1,1,10246.33,Pro,65,99,18,29,Weekly,5
10181,39,Male,Segment B,3,1,14136.66,Eco,74,37,9,4,Monthly,3
10182,51,Male,Segment A,0,1,5749.900000000001,Gold,66,17,31,17,Daily,4
10183,62,Male,Segment B,1,1,19048.329999999998,Express,73,48,9,10,Daily,3
10184,41,Female,Segment A,9,0,7280.75,Deluxe,10,94,87,8,Weekly,5
10185,29,Male,Segment C,9,0,8584.91,Unlimited,7,77,83,27,Monthly,4
10186,44,Female,Segment C,0,0,33896.060000000005,Family,7,29,1,7,Monthly,4
10187,20,Female,Segment A,5,0,497.97,Smart,6,25,77,3,Monthly,2
10188,44,Female,Segment C,2,0,4563.45,Select,10,53,15,18,Monthly,5
10189,45,Female,Segment A,1,1,10270.34,Prime,76,67,18,25,Monthly,2
10190,30,Male,Segment C,3,0,3455.71,Trial,77,63,33,20,Weekly,5
10191,31,Female,Segment B,3,1,8707.45,Student,82,46,14,25,Weekly,5
10192,62,Female,Segment C,8,0,6495.3099999999995,Basic,7,19,30,15,Monthly,4
10193,52,Female,Segment B,3,1,26363.24,Deluxe,18,27,7,5,Monthly,3
10194,34,Female,Segment B,0,1,5844.77,Essential,74,80,24,9,Monthly,5
10195,26,Female,Segment B,6,0,21885.07,Family,11,99,58,9,Monthly,5
10196,33,Male,Segment B,5,0,18567.44,Silver,8,24,85,14,Monthly,5
10197,62,Female,Segment A,3,1,15139.58,Pro,56,5,29,9,Monthly,4
10198,40,Female,Segment A,5,0,27408.05,Bronze,10,26,44,7,Weekly,2
10199,18,Male,Segment A,6,1,30945.22,Unlimited,6,72,22,9,Monthly,3
10200,31,Male,Segment B,3,1,7846.95,Deluxe,47,19,29,27,Daily,1
10201,46,Male,Segment A,6,0,25243.89,Express,5,78,25,27,Monthly,4
10202,52,Male,Segment B,8,0,10532.420000000002,Elite,11,68,64,7,Monthly,4
10203,50,Male,Segment C,7,0,18377.8,Silver,8,96,47,10,Daily,2
10204,29,Male,Segment C,7,0,7385.96,Student,11,95,24,2,Weekly,4
10205,44,Male,Segment A,9,0,19685.39,Select,10,47,67,11,Daily,3
10206,36,Male,Segment C,7,0,28694.98,Prime,8,59,62,8,Daily,4
10207,19,Male,Segment A,6,0,13087.78,Trial,5,100,44,28,Monthly,5
10208,32,Male,Segment B,3,1,12872.58,Prime,52,27,12,23,Daily,3
10209,55,Female,Segment C,4,0,2317.3500000000004,Pro,8,3,85,3,Monthly,1
10210,30,Male,Segment C,3,0,16461.72,Family,6,47,99,1,Weekly,1
10211,68,Female,Segment C,3,1,11242.82,Essential,76,50,34,8,Daily,2
10212,30,Female,Segment C,5,0,1779.06,Elite,4,62,12,7,Daily,1
10213,23,Female,Segment B,1,0,1096.76,Gold,0,40,93,23,Daily,5
10214,36,Female,Segment B,7,0,6488.13,Select,9,77,66,15,Daily,4
10215,69,Male,Segment B,0,1,21308.48,Family,56,75,28,3,Daily,1
10216,62,Male,Segment C,2,0,8253.26,Essential,12,72,56,21,Daily,3
10217,26,Male,Segment C,3,1,39677.61,Flex,58,78,23,14,Monthly,3
10218,29,Female,Segment A,8,0,11602.09,Prime,5,24,89,2,Daily,2
10219,35,Male,Segment B,2,1,17638.57,Essential,87,64,29,11,Daily,1
10220,28,Male,Segment C,2,1,1389.1,Basic,32,93,6,7,Weekly,3
10221,26,Female,Segment C,2,1,20178.449999999997,Plus,76,44,35,10,Monthly,5
10222,29,Male,Segment C,2,1,8340.9,Express,62,5,1,14,Monthly,4
10223,69,Female,Segment B,9,0,1955.9,Elite,9,40,45,16,Daily,1
10224,22,Female,Segment A,1,1,27146.46,Basic,68,72,7,22,Weekly,4
10225,40,Male,Segment C,6,0,19885.65,Select,8,70,70,9,Monthly,1
10226,49,Female,Segment A,6,0,406.48,Bronze,5,48,67,16,Daily,5
10227,25,Male,Segment A,0,1,19963.01,Silver,49,29,18,16,Weekly,4
10228,58,Female,Segment C,3,0,16262.97,Pro,13,51,45,18,Daily,5
10229,39,Male,Segment B,7,0,18122.61,Smart,1,43,2,14,Daily,3
10230,51,Female,Segment A,2,0,19107.37,Pro,5,46,63,8,Monthly,1
10231,53,Female,Segment C,2,0,8711.15,Deluxe,6,60,6,3,Weekly,4
10232,57,Female,Segment B,1,0,6713.94,Bronze,6,64,73,2,Monthly,2
10233,18,Female,Segment A,9,0,1360.5,Pro,10,63,54,13,Monthly,4
10234,40,Female,Segment B,0,1,14039.87,Smart,40,68,24,25,Weekly,2
10235,35,Male,Segment A,2,1,12447.300000000001,Select,56,73,9,26,Monthly,1
10236,36,Male,Segment B,1,1,18354.95,Student,47,19,10,2,Monthly,4
10237,36,Female,Segment C,3,0,14741.0,Plus,11,47,43,10,Weekly,3
10238,41,Female,Segment A,3,1,22527.04,Prime,56,12,22,27,Daily,1
10239,45,Male,Segment C,0,1,6787.29,Plus,38,44,12,4,Daily,2
10240,48,Male,Segment C,3,1,9101.0,Bronze,71,10,26,2,Daily,5
10241,45,Male,Segment A,3,0,11996.949999999999,Essential,7,21,90,7,Weekly,2
10242,64,Female,Segment B,0,1,21806.91,Prime,70,64,18,9,Weekly,1
10243,31,Female,Segment B,0,1,11859.26,Unlimited,79,48,25,25,Daily,5
10244,49,Male,Segment C,3,1,16651.489999999998,Eco,73,4,22,8,Daily,2
10245,59,Male,Segment B,4,0,6565.4400000000005,Select,9,7,88,9,Monthly,3
10246,62,Female,Segment A,8,0,30382.71,Essential,7,14,74,20,Weekly,3
10247,47,Female,Segment A,1,1,26271.5,Elite,93,33,25,7,Monthly,5
10248,32,Male,Segment A,0,1,9396.800000000001,Flex,52,50,9,24,Daily,2
10249,27,Male,Segment B,8,0,16557.73,Elite,7,21,93,21,Monthly,5
10250,48,Male,Segment A,0,1,16697.33,Express,84,63,27,3,Monthly,5
10251,67,Male,Segment A,3,0,32982.32,Silver,6,68,57,4,Monthly,2
10252,65,Female,Segment B,2,1,5296.05,Smart,47,25,1,5,Weekly,4
10253,24,Female,Segment B,1,1,25988.08,Express,59,1,31,22,Monthly,4
10254,32,Female,Segment C,3,1,14968.36,Flex,67,42,20,23,Daily,2
10255,56,Male,Segment B,3,1,20506.239999999998,Plus,49,94,25,2,Weekly,4
10256,22,Male,Segment B,2,1,26101.96,VIP,75,77,15,3,Monthly,5
10257,63,Male,Segment B,0,0,20739.73,Essential,7,40,50,9,Monthly,1
10258,66,Female,Segment A,0,1,20079.7,Pro,62,38,30,26,Weekly,1
10259,22,Male,Segment A,2,1,12117.199999999999,Deluxe,32,89,33,26,Monthly,4
10260,47,Male,Segment A,1,0,11498.99,Gold,3,15,92,20,Weekly,2
10261,53,Male,Segment B,1,0,12710.57,Trial,12,74,39,27,Monthly,2
10262,26,Female,Segment A,2,0,27019.08,Select,6,66,37,13,Weekly,1
10263,32,Female,Segment C,1,0,3473.94,Silver,5,53,77,23,Monthly,4
10264,42,Female,Segment C,3,1,14749.55,Basic,63,44,4,2,Daily,1
10265,30,Female,Segment A,0,1,28565.45,Unlimited,70,80,19,11,Weekly,3
10266,59,Female,Segment C,7,0,4572.280000000001,VIP,5,60,13,8,Monthly,4
10267,29,Male,Segment B,0,0,21369.17,Select,12,62,29,22,Monthly,2
10268,61,Female,Segment C,4,0,29880.56,Plus,5,71,69,7,Daily,5
10269,48,Male,Segment B,3,0,16098.570000000002,Family,5,38,19,14,Daily,1
10270,20,Male,Segment C,2,0,11485.25,Student,11,49,9,5,Monthly,1
10271,60,Female,Segment C,3,0,30438.73,Smart,4,79,70,29,Monthly,2
10272,18,Female,Segment C,0,1,8453.61,Unlimited,56,42,18,15,Monthly,3
10273,40,Female,Segment B,1,1,6293.88,Silver,63,85,1,30,Daily,2
10274,26,Female,Segment B,5,0,25612.2,Eco,9,9,56,21,Weekly,1
10275,51,Male,Segment A,9,0,4093.29,Express,8,66,46,18,Daily,4
10276,45,Male,Segment B,3,1,4861.2699999999995,VIP,36,25,17,13,Weekly,1
10277,67,Male,Segment B,6,0,36082.78,Family,10,10,11,12,Weekly,3
10278,22,Female,Segment B,9,0,9443.619999999999,Deluxe,8,16,84,15,Monthly,3
10279,34,Female,Segment B,9,0,3492.56,Deluxe,5,19,20,25,Monthly,1
10280,60,Male,Segment A,0,1,17506.29,Student,66,64,8,30,Weekly,1
10281,38,Male,Segment C,0,1,4441.41,Basic,58,74,1,2,Daily,5
10282,36,Male,Segment C,4,0,2756.76,VIP,6,50,87,7,Daily,3
10283,47,Female,Segment B,0,1,28270.41,Smart,91,47,14,30,Weekly,1
10284,37,Female,Segment C,1,0,507.27,Gold,9,27,92,19,Monthly,5
10285,19,Male,Segment C,0,1,30367.17,Gold,64,45,14,15,Daily,1
10286,44,Female,Segment C,3,0,16652.32,Prime,3,51,11,12,Monthly,1
10287,44,Female,Segment B,2,0,21419.81,Plus,11,40,36,17,Monthly,1
10288,68,Female,Segment A,0,0,1161.09,Pro,7,95,6,23,Monthly,3
10289,55,Female,Segment B,2,1,10856.89,Elite,64,59,22,7,Weekly,1
10290,48,Female,Segment A,2,1,20745.29,Plus,71,41,15,22,Weekly,4
10291,68,Male,Segment A,3,1,8376.3,Basic,54,86,11,9,Monthly,1
10292,66,Male,Segment A,3,0,22322.12,Eco,10,82,47,3,Daily,3
10293,39,Female,Segment A,0,0,19390.93,Plus,75,78,7,11,Monthly,3
10294,52,Male,Segment B,1,1,15639.460000000001,VIP,69,22,4,8,Daily,1
10295,64,Female,Segment B,1,1,19726.8,Express,22,52,15,27,Weekly,1
10296,35,Female,Segment B,1,1,14250.830000000002,Eco,39,97,18,29,Monthly,4
10297,48,Female,Segment C,2,1,5059.53,Eco,70,84,7,8,Weekly,4
10298,69,Male,Segment C,0,1,10544.91,Select,53,59,6,7,Monthly,3
10299,18,Female,Segment B,1,0,13777.92,Silver,7,14,76,27,Weekly,4
10300,51,Female,Segment C,2,0,7989.66,VIP,7,85,69,25,Monthly,4
10301,63,Male,Segment B,9,0,13400.49,Bronze,8,46,95,13,Monthly,4
10302,30,Female,Segment C,2,0,26272.42,Basic,5,28,88,14,Weekly,5
10303,53,Female,Segment B,3,1,15678.69,Essential,74,27,29,12,Daily,5
10304,64,Female,Segment B,0,1,27121.55,Deluxe,38,60,11,2,Weekly,5
10305,42,Male,Segment C,5,0,12938.050000000001,VIP,7,31,1,25,Weekly,2
10306,46,Male,Segment C,0,1,23985.96,Express,71,27,3,16,Monthly,4
10307,37,Male,Segment C,3,1,8030.8,Elite,81,51,29,13,Daily,1
10308,52,Male,Segment C,9,0,29547.4,Silver,7,92,4,3,Daily,5
10309,70,Female,Segment A,0,1,18879.46,Gold,78,20,32,29,Monthly,3
10310,26,Female,Segment C,5,0,9410.94,Unlimited,4,37,24,5,Daily,5
10311,44,Female,Segment B,4,0,9245.64,Family,5,41,31,19,Weekly,4
10312,19,Female,Segment A,5,0,20460.010000000002,Family,4,17,6,20,Weekly,4
10313,62,Male,Segment A,1,1,2587.12,Family,45,45,14,24,Daily,1
10314,24,Female,Segment B,3,1,11176.13,Silver,76,86,30,4,Weekly,3
10315,33,Male,Segment B,3,1,27864.52,Prime,94,91,13,25,Weekly,1
10316,39,Female,Segment A,0,0,9892.43,Express,15,94,6,24,Daily,4
10317,66,Male,Segment C,0,1,12606.53,Express,60,23,18,6,Monthly,4
10318,36,Male,Segment C,0,0,10378.27,Family,1,93,61,23,Monthly,4
10319,35,Male,Segment C,0,1,17285.7,Plus,67,69,18,18,Weekly,4
10320,47,Male,Segment C,3,1,1232.08,Prime,37,68,29,21,Weekly,3
10321,52,Female,Segment B,0,1,4900.5,Silver,58,32,29,13,Monthly,2
10322,67,Male,Segment A,0,1,31727.3,Express,75,33,2,25,Monthly,2
10323,41,Male,Segment C,0,0,36853.38,Elite,5,72,91,1,Daily,3
10324,19,Male,Segment A,1,1,5817.36,Plus,31,28,11,8,Daily,4
10325,67,Male,Segment C,9,0,33497.58,Prime,6,40,85,5,Monthly,3
10326,56,Female,Segment C,1,1,14842.98,Gold,73,15,2,23,Weekly,5
10327,67,Female,Segment C,0,1,8509.74,Silver,61,37,1,21,Weekly,5
10328,55,Male,Segment C,7,0,6285.17,VIP,2,3,59,25,Daily,5
10329,38,Female,Segment B,2,1,32346.109999999997,Unlimited,65,16,34,8,Monthly,5
